repeat,seed,fold,eval_split,model,feature_set,true_label,pred_label,count
2,20260607,4,val,multinomial_logistic,image_geometry_file,1,2,8
2,20260607,4,val,multinomial_logistic,image_geometry_file,1,3,13
2,20260607,4,val,multinomial_logistic,image_geometry_file,2,1,42
2,20260607,4,val,multinomial_logistic,image_geometry_file,2,2,24
2,20260607,4,val,multinomial_logistic,image_geometry_file,2,3,46
2,20260607,4,val,multinomial_logistic,image_geometry_file,3,1,17
2,20260607,4,val,multinomial_logistic,image_geometry_file,3,2,10
2,20260607,4,val,multinomial_logistic,image_geometry_file,3,3,25
2,20260607,4,test,multinomial_logistic,image_geometry_file,1,1,11
2,20260607,4,test,multinomial_logistic,image_geometry_file,1,2,5
2,20260607,4,test,multinomial_logistic,image_geometry_file,1,3,18
2,20260607,4,test,multinomial_logistic,image_geometry_file,2,1,45
2,20260607,4,test,multinomial_logistic,image_geometry_file,2,2,22
2,20260607,4,test,multinomial_logistic,image_geometry_file,2,3,45
2,20260607,4,test,multinomial_logistic,image_geometry_file,3,1,21
2,20260607,4,test,multinomial_logistic,image_geometry_file,3,2,14
2,20260607,4,test,multinomial_logistic,image_geometry_file,3,3,16
2,20260607,4,val,multinomial_logistic,admin_index,1,1,10
2,20260607,4,val,multinomial_logistic,admin_index,1,2,5
2,20260607,4,val,multinomial_logistic,admin_index,1,3,19
2,20260607,4,val,multinomial_logistic,admin_index,2,1,65
2,20260607,4,val,multinomial_logistic,admin_index,2,2,2
2,20260607,4,val,multinomial_logistic,admin_index,2,3,45
2,20260607,4,val,multinomial_logistic,admin_index,3,1,25
2,20260607,4,val,multinomial_logistic,admin_index,3,2,0
2,20260607,4,val,multinomial_logistic,admin_index,3,3,27
2,20260607,4,test,multinomial_logistic,admin_index,1,1,8
2,20260607,4,test,multinomial_logistic,admin_index,1,2,8
2,20260607,4,test,multinomial_logistic,admin_index,1,3,18
2,20260607,4,test,multinomial_logistic,admin_index,2,1,61
2,20260607,4,test,multinomial_logistic,admin_index,2,2,0
2,20260607,4,test,multinomial_logistic,admin_index,2,3,51
2,20260607,4,test,multinomial_logistic,admin_index,3,1,25
2,20260607,4,test,multinomial_logistic,admin_index,3,2,2
2,20260607,4,test,multinomial_logistic,admin_index,3,3,24
2,20260607,4,val,multinomial_logistic,age_sex_geometry,1,1,24
2,20260607,4,val,multinomial_logistic,age_sex_geometry,1,2,5
2,20260607,4,val,multinomial_logistic,age_sex_geometry,1,3,5
2,20260607,4,val,multinomial_logistic,age_sex_geometry,2,1,22
2,20260607,4,val,multinomial_logistic,age_sex_geometry,2,2,60
2,20260607,4,val,multinomial_logistic,age_sex_geometry,2,3,30
2,20260607,4,val,multinomial_logistic,age_sex_geometry,3,1,22
2,20260607,4,val,multinomial_logistic,age_sex_geometry,3,2,18
2,20260607,4,val,multinomial_logistic,age_sex_geometry,3,3,12
2,20260607,4,test,multinomial_logistic,age_sex_geometry,1,1,28
2,20260607,4,test,multinomial_logistic,age_sex_geometry,1,2,2
2,20260607,4,test,multinomial_logistic,age_sex_geometry,1,3,4
2,20260607,4,test,multinomial_logistic,age_sex_geometry,2,1,25
2,20260607,4,test,multinomial_logistic,age_sex_geometry,2,2,50
2,20260607,4,test,multinomial_logistic,age_sex_geometry,2,3,37
2,20260607,4,test,multinomial_logistic,age_sex_geometry,3,1,11
2,20260607,4,test,multinomial_logistic,age_sex_geometry,3,2,22
2,20260607,4,test,multinomial_logistic,age_sex_geometry,3,3,18
2,20260607,4,val,multinomial_logistic,downstream_status,1,1,29
2,20260607,4,val,multinomial_logistic,downstream_status,1,2,4
2,20260607,4,val,multinomial_logistic,downstream_status,1,3,1
2,20260607,4,val,multinomial_logistic,downstream_status,2,1,64
2,20260607,4,val,multinomial_logistic,downstream_status,2,2,31
2,20260607,4,val,multinomial_logistic,downstream_status,2,3,17
2,20260607,4,val,multinomial_logistic,downstream_status,3,1,29
2,20260607,4,val,multinomial_logistic,downstream_status,3,2,10
2,20260607,4,val,multinomial_logistic,downstream_status,3,3,13
2,20260607,4,test,multinomial_logistic,downstream_status,1,1,29
2,20260607,4,test,multinomial_logistic,downstream_status,1,2,4
2,20260607,4,test,multinomial_logistic,downstream_status,1,3,1
2,20260607,4,test,multinomial_logistic,downstream_status,2,1,68
2,20260607,4,test,multinomial_logistic,downstream_status,2,2,18
2,20260607,4,test,multinomial_logistic,downstream_status,2,3,26
2,20260607,4,test,multinomial_logistic,downstream_status,3,1,21
2,20260607,4,test,multinomial_logistic,downstream_status,3,2,14
2,20260607,4,test,multinomial_logistic,downstream_status,3,3,16
2,20260607,4,val,multinomial_logistic,downstream_plus_age_sex,1,1,27
2,20260607,4,val,multinomial_logistic,downstream_plus_age_sex,1,2,6
2,20260607,4,val,multinomial_logistic,downstream_plus_age_sex,1,3,1
2,20260607,4,val,multinomial_logistic,downstream_plus_age_sex,2,1,25
2,20260607,4,val,multinomial_logistic,downstream_plus_age_sex,2,2,68
2,20260607,4,val,multinomial_logistic,downstream_plus_age_sex,2,3,19
2,20260607,4,val,multinomial_logistic,downstream_plus_age_sex,3,1,21
2,20260607,4,val,multinomial_logistic,downstream_plus_age_sex,3,2,20
2,20260607,4,val,multinomial_logistic,downstream_plus_age_sex,3,3,11
2,20260607,4,test,multinomial_logistic,downstream_plus_age_sex,1,1,29
2,20260607,4,test,multinomial_logistic,downstream_plus_age_sex,1,2,4
2,20260607,4,test,multinomial_logistic,downstream_plus_age_sex,1,3,1
2,20260607,4,test,multinomial_logistic,downstream_plus_age_sex,2,1,30
2,20260607,4,test,multinomial_logistic,downstream_plus_age_sex,2,2,59
2,20260607,4,test,multinomial_logistic,downstream_plus_age_sex,2,3,23
2,20260607,4,test,multinomial_logistic,downstream_plus_age_sex,3,1,10
2,20260607,4,test,multinomial_logistic,downstream_plus_age_sex,3,2,23
2,20260607,4,test,multinomial_logistic,downstream_plus_age_sex,3,3,18
3,20260608,0,val,majority_class,class_prior,1,1,0
3,20260608,0,val,majority_class,class_prior,1,2,34
3,20260608,0,val,majority_class,class_prior,1,3,0
3,20260608,0,val,majority_class,class_prior,2,1,0
3,20260608,0,val,majority_class,class_prior,2,2,112
3,20260608,0,val,majority_class,class_prior,2,3,0
3,20260608,0,val,majority_class,class_prior,3,1,0
3,20260608,0,val,majority_class,class_prior,3,2,52
3,20260608,0,val,majority_class,class_prior,3,3,0
3,20260608,0,val,stratified_random,class_prior,1,1,4
3,20260608,0,val,stratified_random,class_prior,1,2,19
3,20260608,0,val,stratified_random,class_prior,1,3,11
3,20260608,0,val,stratified_random,class_prior,2,1,11
3,20260608,0,val,stratified_random,class_prior,2,2,72
3,20260608,0,val,stratified_random,class_prior,2,3,29
3,20260608,0,val,stratified_random,class_prior,3,1,13
3,20260608,0,val,stratified_random,class_prior,3,2,26
3,20260608,0,val,stratified_random,class_prior,3,3,13
3,20260608,0,test,majority_class,class_prior,1,1,0
3,20260608,0,test,majority_class,class_prior,1,2,34
3,20260608,0,test,majority_class,class_prior,1,3,0
3,20260608,0,test,majority_class,class_prior,2,1,0
3,20260608,0,test,majority_class,class_prior,2,2,112
3,20260608,0,test,majority_class,class_prior,2,3,0
3,20260608,0,test,majority_class,class_prior,3,1,0
3,20260608,0,test,majority_class,class_prior,3,2,52
3,20260608,0,test,majority_class,class_prior,3,3,0
3,20260608,0,test,stratified_random,class_prior,1,1,6
3,20260608,0,test,stratified_random,class_prior,1,2,19
3,20260608,0,test,stratified_random,class_prior,1,3,9
3,20260608,0,test,stratified_random,class_prior,2,1,19
3,20260608,0,test,stratified_random,class_prior,2,2,67
3,20260608,0,test,stratified_random,class_prior,2,3,26
3,20260608,0,test,stratified_random,class_prior,3,1,5
3,20260608,0,test,stratified_random,class_prior,3,2,37
3,20260608,0,test,stratified_random,class_prior,3,3,10
3,20260608,0,val,multinomial_logistic,age_sex,1,1,27
3,20260608,0,val,multinomial_logistic,age_sex,1,2,5
3,20260608,0,val,multinomial_logistic,age_sex,1,3,2
3,20260608,0,val,multinomial_logistic,age_sex,2,1,30
3,20260608,0,val,multinomial_logistic,age_sex,2,2,57
3,20260608,0,val,multinomial_logistic,age_sex,2,3,25
3,20260608,0,val,multinomial_logistic,age_sex,3,1,21
3,20260608,0,val,multinomial_logistic,age_sex,3,2,13
3,20260608,0,val,multinomial_logistic,age_sex,3,3,18
3,20260608,0,test,multinomial_logistic,age_sex,1,1,30
3,20260608,0,test,multinomial_logistic,age_sex,1,2,2
3,20260608,0,test,multinomial_logistic,age_sex,1,3,2
3,20260608,0,test,multinomial_logistic,age_sex,2,1,25
3,20260608,0,test,multinomial_logistic,age_sex,2,2,59
3,20260608,0,test,multinomial_logistic,age_sex,2,3,28
3,20260608,0,test,multinomial_logistic,age_sex,3,1,15
3,20260608,0,test,multinomial_logistic,age_sex,3,2,21
3,20260608,0,test,multinomial_logistic,age_sex,3,3,16
3,20260608,0,val,multinomial_logistic,image_geometry_file,1,1,6
3,20260608,0,val,multinomial_logistic,image_geometry_file,1,2,12
3,20260608,0,val,multinomial_logistic,image_geometry_file,1,3,16
3,20260608,0,val,multinomial_logistic,image_geometry_file,2,1,21
3,20260608,0,val,multinomial_logistic,image_geometry_file,2,2,48
3,20260608,0,val,multinomial_logistic,image_geometry_file,2,3,43
3,20260608,0,val,multinomial_logistic,image_geometry_file,3,1,10
3,20260608,0,val,multinomial_logistic,image_geometry_file,3,2,19
3,20260608,0,val,multinomial_logistic,image_geometry_file,3,3,23
3,20260608,0,test,multinomial_logistic,image_geometry_file,1,1,6
3,20260608,0,test,multinomial_logistic,image_geometry_file,1,2,16
3,20260608,0,test,multinomial_logistic,image_geometry_file,1,3,12
3,20260608,0,test,multinomial_logistic,image_geometry_file,2,1,18
3,20260608,0,test,multinomial_logistic,image_geometry_file,2,2,48
3,20260608,0,test,multinomial_logistic,image_geometry_file,2,3,46
3,20260608,0,test,multinomial_logistic,image_geometry_file,3,1,14
3,20260608,0,test,multinomial_logistic,image_geometry_file,3,2,16
3,20260608,0,test,multinomial_logistic,image_geometry_file,3,3,22
3,20260608,0,val,multinomial_logistic,admin_index,1,1,9
3,20260608,0,val,multinomial_logistic,admin_index,1,2,4
3,20260608,0,val,multinomial_logistic,admin_index,1,3,21
3,20260608,0,val,multinomial_logistic,admin_index,2,1,62
3,20260608,0,val,multinomial_logistic,admin_index,2,2,0
3,20260608,0,val,multinomial_logistic,admin_index,2,3,50
3,20260608,0,val,multinomial_logistic,admin_index,3,1,21
3,20260608,0,val,multinomial_logistic,admin_index,3,2,1
3,20260608,0,val,multinomial_logistic,admin_index,3,3,30
3,20260608,0,test,multinomial_logistic,admin_index,1,1,10
3,20260608,0,test,multinomial_logistic,admin_index,1,2,5
3,20260608,0,test,multinomial_logistic,admin_index,1,3,19
3,20260608,0,test,multinomial_logistic,admin_index,2,1,65
3,20260608,0,test,multinomial_logistic,admin_index,2,2,1
3,20260608,0,test,multinomial_logistic,admin_index,2,3,46
3,20260608,0,test,multinomial_logistic,admin_index,3,1,27
3,20260608,0,test,multinomial_logistic,admin_index,3,2,1
3,20260608,0,test,multinomial_logistic,admin_index,3,3,24
3,20260608,0,val,multinomial_logistic,age_sex_geometry,1,1,27
3,20260608,0,val,multinomial_logistic,age_sex_geometry,1,2,2
3,20260608,0,val,multinomial_logistic,age_sex_geometry,1,3,5
3,20260608,0,val,multinomial_logistic,age_sex_geometry,2,1,26
3,20260608,0,val,multinomial_logistic,age_sex_geometry,2,2,56
3,20260608,0,val,multinomial_logistic,age_sex_geometry,2,3,30
3,20260608,0,val,multinomial_logistic,age_sex_geometry,3,1,21
3,20260608,0,val,multinomial_logistic,age_sex_geometry,3,2,13
3,20260608,0,val,multinomial_logistic,age_sex_geometry,3,3,18
3,20260608,0,test,multinomial_logistic,age_sex_geometry,1,1,30
3,20260608,0,test,multinomial_logistic,age_sex_geometry,1,2,2
3,20260608,0,test,multinomial_logistic,age_sex_geometry,1,3,2
3,20260608,0,test,multinomial_logistic,age_sex_geometry,2,1,25
3,20260608,0,test,multinomial_logistic,age_sex_geometry,2,2,50
3,20260608,0,test,multinomial_logistic,age_sex_geometry,2,3,37
3,20260608,0,test,multinomial_logistic,age_sex_geometry,3,1,15
3,20260608,0,test,multinomial_logistic,age_sex_geometry,3,2,19
3,20260608,0,test,multinomial_logistic,age_sex_geometry,3,3,18
3,20260608,0,val,multinomial_logistic,downstream_status,1,1,30
3,20260608,0,val,multinomial_logistic,downstream_status,1,2,4
3,20260608,0,val,multinomial_logistic,downstream_status,1,3,0
3,20260608,0,val,multinomial_logistic,downstream_status,2,1,75
3,20260608,0,val,multinomial_logistic,downstream_status,2,2,19
3,20260608,0,val,multinomial_logistic,downstream_status,2,3,18
3,20260608,0,val,multinomial_logistic,downstream_status,3,1,23
3,20260608,0,val,multinomial_logistic,downstream_status,3,2,14
3,20260608,0,val,multinomial_logistic,downstream_status,3,3,15
3,20260608,0,test,multinomial_logistic,downstream_status,1,1,32
3,20260608,0,test,multinomial_logistic,downstream_status,1,2,2
3,20260608,0,test,multinomial_logistic,downstream_status,1,3,0
3,20260608,0,test,multinomial_logistic,downstream_status,2,1,68
3,20260608,0,test,multinomial_logistic,downstream_status,2,2,23
3,20260608,0,test,multinomial_logistic,downstream_status,2,3,21
3,20260608,0,test,multinomial_logistic,downstream_status,3,1,25
3,20260608,0,test,multinomial_logistic,downstream_status,3,2,11
3,20260608,0,test,multinomial_logistic,downstream_status,3,3,16
3,20260608,0,val,multinomial_logistic,downstream_plus_age_sex,1,1,27
3,20260608,0,val,multinomial_logistic,downstream_plus_age_sex,1,2,7
3,20260608,0,val,multinomial_logistic,downstream_plus_age_sex,1,3,0
3,20260608,0,val,multinomial_logistic,downstream_plus_age_sex,2,1,28
3,20260608,0,val,multinomial_logistic,downstream_plus_age_sex,2,2,70
3,20260608,0,val,multinomial_logistic,downstream_plus_age_sex,2,3,14
3,20260608,0,val,multinomial_logistic,downstream_plus_age_sex,3,1,20
3,20260608,0,val,multinomial_logistic,downstream_plus_age_sex,3,2,16
3,20260608,0,val,multinomial_logistic,downstream_plus_age_sex,3,3,16
3,20260608,0,test,multinomial_logistic,downstream_plus_age_sex,1,1,30
3,20260608,0,test,multinomial_logistic,downstream_plus_age_sex,1,2,3
3,20260608,0,test,multinomial_logistic,downstream_plus_age_sex,1,3,1
3,20260608,0,test,multinomial_logistic,downstream_plus_age_sex,2,1,25
3,20260608,0,test,multinomial_logistic,downstream_plus_age_sex,2,2,66
3,20260608,0,test,multinomial_logistic,downstream_plus_age_sex,2,3,21
3,20260608,0,test,multinomial_logistic,downstream_plus_age_sex,3,1,13
3,20260608,0,test,multinomial_logistic,downstream_plus_age_sex,3,2,25
3,20260608,0,test,multinomial_logistic,downstream_plus_age_sex,3,3,14
3,20260608,1,val,majority_class,class_prior,1,1,0
3,20260608,1,val,majority_class,class_prior,1,2,34
3,20260608,1,val,majority_class,class_prior,1,3,0
3,20260608,1,val,majority_class,class_prior,2,1,0
3,20260608,1,val,majority_class,class_prior,2,2,112
3,20260608,1,val,majority_class,class_prior,2,3,0
3,20260608,1,val,majority_class,class_prior,3,1,0
3,20260608,1,val,majority_class,class_prior,3,2,52
3,20260608,1,val,majority_class,class_prior,3,3,0
3,20260608,1,val,stratified_random,class_prior,1,1,5
3,20260608,1,val,stratified_random,class_prior,1,2,21
3,20260608,1,val,stratified_random,class_prior,1,3,8
3,20260608,1,val,stratified_random,class_prior,2,1,19
3,20260608,1,val,stratified_random,class_prior,2,2,66
3,20260608,1,val,stratified_random,class_prior,2,3,27
3,20260608,1,val,stratified_random,class_prior,3,1,7
3,20260608,1,val,stratified_random,class_prior,3,2,36
3,20260608,1,val,stratified_random,class_prior,3,3,9
3,20260608,1,test,majority_class,class_prior,1,1,0
3,20260608,1,test,majority_class,class_prior,1,2,34
3,20260608,1,test,majority_class,class_prior,1,3,0
3,20260608,1,test,majority_class,class_prior,2,1,0
3,20260608,1,test,majority_class,class_prior,2,2,112
3,20260608,1,test,majority_class,class_prior,2,3,0
3,20260608,1,test,majority_class,class_prior,3,1,0
3,20260608,1,test,majority_class,class_prior,3,2,52
3,20260608,1,test,majority_class,class_prior,3,3,0
3,20260608,1,test,stratified_random,class_prior,1,1,7
3,20260608,1,test,stratified_random,class_prior,1,2,17
3,20260608,1,test,stratified_random,class_prior,1,3,10
3,20260608,1,test,stratified_random,class_prior,2,1,24
3,20260608,1,test,stratified_random,class_prior,2,2,66
3,20260608,1,test,stratified_random,class_prior,2,3,22
3,20260608,1,test,stratified_random,class_prior,3,1,6
3,20260608,1,test,stratified_random,class_prior,3,2,32
3,20260608,1,test,stratified_random,class_prior,3,3,14
3,20260608,1,val,multinomial_logistic,age_sex,1,1,33
3,20260608,1,val,multinomial_logistic,age_sex,1,2,1
3,20260608,1,val,multinomial_logistic,age_sex,1,3,0
3,20260608,1,val,multinomial_logistic,age_sex,2,1,30
3,20260608,1,val,multinomial_logistic,age_sex,2,2,57
3,20260608,1,val,multinomial_logistic,age_sex,2,3,25
3,20260608,1,val,multinomial_logistic,age_sex,3,1,20
3,20260608,1,val,multinomial_logistic,age_sex,3,2,20
3,20260608,1,val,multinomial_logistic,age_sex,3,3,12
3,20260608,1,test,multinomial_logistic,age_sex,1,1,27
3,20260608,1,test,multinomial_logistic,age_sex,1,2,5
3,20260608,1,test,multinomial_logistic,age_sex,1,3,2
3,20260608,1,test,multinomial_logistic,age_sex,2,1,37
3,20260608,1,test,multinomial_logistic,age_sex,2,2,51
3,20260608,1,test,multinomial_logistic,age_sex,2,3,24
3,20260608,1,test,multinomial_logistic,age_sex,3,1,23
3,20260608,1,test,multinomial_logistic,age_sex,3,2,11
3,20260608,1,test,multinomial_logistic,age_sex,3,3,18
3,20260608,1,val,multinomial_logistic,image_geometry_file,1,1,0
3,20260608,1,val,multinomial_logistic,image_geometry_file,1,2,19
3,20260608,1,val,multinomial_logistic,image_geometry_file,1,3,15
3,20260608,1,val,multinomial_logistic,image_geometry_file,2,1,3
3,20260608,1,val,multinomial_logistic,image_geometry_file,2,2,65
3,20260608,1,val,multinomial_logistic,image_geometry_file,2,3,44
3,20260608,1,val,multinomial_logistic,image_geometry_file,3,1,0
3,20260608,1,val,multinomial_logistic,image_geometry_file,3,2,25
3,20260608,1,val,multinomial_logistic,image_geometry_file,3,3,27
3,20260608,1,test,multinomial_logistic,image_geometry_file,1,1,0
3,20260608,1,test,multinomial_logistic,image_geometry_file,1,2,20
3,20260608,1,test,multinomial_logistic,image_geometry_file,1,3,14
3,20260608,1,test,multinomial_logistic,image_geometry_file,2,1,4
3,20260608,1,test,multinomial_logistic,image_geometry_file,2,2,59
3,20260608,1,test,multinomial_logistic,image_geometry_file,2,3,49
3,20260608,1,test,multinomial_logistic,image_geometry_file,3,1,2
3,20260608,1,test,multinomial_logistic,image_geometry_file,3,2,24
3,20260608,1,test,multinomial_logistic,image_geometry_file,3,3,26
3,20260608,1,val,multinomial_logistic,admin_index,1,1,7
3,20260608,1,val,multinomial_logistic,admin_index,1,2,7
3,20260608,1,val,multinomial_logistic,admin_index,1,3,20
3,20260608,1,val,multinomial_logistic,admin_index,2,1,60
3,20260608,1,val,multinomial_logistic,admin_index,2,2,2
3,20260608,1,val,multinomial_logistic,admin_index,2,3,50
3,20260608,1,val,multinomial_logistic,admin_index,3,1,26
3,20260608,1,val,multinomial_logistic,admin_index,3,2,1
3,20260608,1,val,multinomial_logistic,admin_index,3,3,25
3,20260608,1,test,multinomial_logistic,admin_index,1,1,9
3,20260608,1,test,multinomial_logistic,admin_index,1,2,3
3,20260608,1,test,multinomial_logistic,admin_index,1,3,22
3,20260608,1,test,multinomial_logistic,admin_index,2,1,62
3,20260608,1,test,multinomial_logistic,admin_index,2,2,0
3,20260608,1,test,multinomial_logistic,admin_index,2,3,50
3,20260608,1,test,multinomial_logistic,admin_index,3,1,21
3,20260608,1,test,multinomial_logistic,admin_index,3,2,1
3,20260608,1,test,multinomial_logistic,admin_index,3,3,30
3,20260608,1,val,multinomial_logistic,age_sex_geometry,1,1,33
3,20260608,1,val,multinomial_logistic,age_sex_geometry,1,2,1
3,20260608,1,val,multinomial_logistic,age_sex_geometry,1,3,0
3,20260608,1,val,multinomial_logistic,age_sex_geometry,2,1,35
3,20260608,1,val,multinomial_logistic,age_sex_geometry,2,2,57
3,20260608,1,val,multinomial_logistic,age_sex_geometry,2,3,20
3,20260608,1,val,multinomial_logistic,age_sex_geometry,3,1,22
3,20260608,1,val,multinomial_logistic,age_sex_geometry,3,2,21
3,20260608,1,val,multinomial_logistic,age_sex_geometry,3,3,9
3,20260608,1,test,multinomial_logistic,age_sex_geometry,1,1,30
3,20260608,1,test,multinomial_logistic,age_sex_geometry,1,2,3
3,20260608,1,test,multinomial_logistic,age_sex_geometry,1,3,1
3,20260608,1,test,multinomial_logistic,age_sex_geometry,2,1,37
3,20260608,1,test,multinomial_logistic,age_sex_geometry,2,2,51
3,20260608,1,test,multinomial_logistic,age_sex_geometry,2,3,24
3,20260608,1,test,multinomial_logistic,age_sex_geometry,3,1,26
3,20260608,1,test,multinomial_logistic,age_sex_geometry,3,2,10
3,20260608,1,test,multinomial_logistic,age_sex_geometry,3,3,16
3,20260608,1,val,multinomial_logistic,downstream_status,1,1,31
3,20260608,1,val,multinomial_logistic,downstream_status,1,2,2
3,20260608,1,val,multinomial_logistic,downstream_status,1,3,1
3,20260608,1,val,multinomial_logistic,downstream_status,2,1,63
3,20260608,1,val,multinomial_logistic,downstream_status,2,2,26
3,20260608,1,val,multinomial_logistic,downstream_status,2,3,23
3,20260608,1,val,multinomial_logistic,downstream_status,3,1,21
3,20260608,1,val,multinomial_logistic,downstream_status,3,2,9
3,20260608,1,val,multinomial_logistic,downstream_status,3,3,22
3,20260608,1,test,multinomial_logistic,downstream_status,1,1,30
3,20260608,1,test,multinomial_logistic,downstream_status,1,2,3
3,20260608,1,test,multinomial_logistic,downstream_status,1,3,1
3,20260608,1,test,multinomial_logistic,downstream_status,2,1,75
3,20260608,1,test,multinomial_logistic,downstream_status,2,2,19
3,20260608,1,test,multinomial_logistic,downstream_status,2,3,18
3,20260608,1,test,multinomial_logistic,downstream_status,3,1,23
3,20260608,1,test,multinomial_logistic,downstream_status,3,2,11
3,20260608,1,test,multinomial_logistic,downstream_status,3,3,18
3,20260608,1,val,multinomial_logistic,downstream_plus_age_sex,1,1,33
3,20260608,1,val,multinomial_logistic,downstream_plus_age_sex,1,2,1
3,20260608,1,val,multinomial_logistic,downstream_plus_age_sex,1,3,0
3,20260608,1,val,multinomial_logistic,downstream_plus_age_sex,2,1,35
3,20260608,1,val,multinomial_logistic,downstream_plus_age_sex,2,2,59
3,20260608,1,val,multinomial_logistic,downstream_plus_age_sex,2,3,18
3,20260608,1,val,multinomial_logistic,downstream_plus_age_sex,3,1,18
3,20260608,1,val,multinomial_logistic,downstream_plus_age_sex,3,2,19
3,20260608,1,val,multinomial_logistic,downstream_plus_age_sex,3,3,15
3,20260608,1,test,multinomial_logistic,downstream_plus_age_sex,1,1,29
3,20260608,1,test,multinomial_logistic,downstream_plus_age_sex,1,2,5
3,20260608,1,test,multinomial_logistic,downstream_plus_age_sex,1,3,0
3,20260608,1,test,multinomial_logistic,downstream_plus_age_sex,2,1,35
3,20260608,1,test,multinomial_logistic,downstream_plus_age_sex,2,2,68
3,20260608,1,test,multinomial_logistic,downstream_plus_age_sex,2,3,9
3,20260608,1,test,multinomial_logistic,downstream_plus_age_sex,3,1,23
3,20260608,1,test,multinomial_logistic,downstream_plus_age_sex,3,2,15
3,20260608,1,test,multinomial_logistic,downstream_plus_age_sex,3,3,14
3,20260608,2,val,majority_class,class_prior,1,1,0
3,20260608,2,val,majority_class,class_prior,1,2,34
3,20260608,2,val,majority_class,class_prior,1,3,0
3,20260608,2,val,majority_class,class_prior,2,1,0
3,20260608,2,val,majority_class,class_prior,2,2,112
3,20260608,2,val,majority_class,class_prior,2,3,0
3,20260608,2,val,majority_class,class_prior,3,1,0
3,20260608,2,val,majority_class,class_prior,3,2,51
3,20260608,2,val,majority_class,class_prior,3,3,0
3,20260608,2,val,stratified_random,class_prior,1,1,6
3,20260608,2,val,stratified_random,class_prior,1,2,24
3,20260608,2,val,stratified_random,class_prior,1,3,4
3,20260608,2,val,stratified_random,class_prior,2,1,21
3,20260608,2,val,stratified_random,class_prior,2,2,64
3,20260608,2,val,stratified_random,class_prior,2,3,27
3,20260608,2,val,stratified_random,class_prior,3,1,13
3,20260608,2,val,stratified_random,class_prior,3,2,25
3,20260608,2,val,stratified_random,class_prior,3,3,13
3,20260608,2,test,majority_class,class_prior,1,1,0
3,20260608,2,test,majority_class,class_prior,1,2,34
3,20260608,2,test,majority_class,class_prior,1,3,0
3,20260608,2,test,majority_class,class_prior,2,1,0
3,20260608,2,test,majority_class,class_prior,2,2,112
3,20260608,2,test,majority_class,class_prior,2,3,0
3,20260608,2,test,majority_class,class_prior,3,1,0
3,20260608,2,test,majority_class,class_prior,3,2,52
3,20260608,2,test,majority_class,class_prior,3,3,0
3,20260608,2,test,stratified_random,class_prior,1,1,4
3,20260608,2,test,stratified_random,class_prior,1,2,25
3,20260608,2,test,stratified_random,class_prior,1,3,5
3,20260608,2,test,stratified_random,class_prior,2,1,20
3,20260608,2,test,stratified_random,class_prior,2,2,61
3,20260608,2,test,stratified_random,class_prior,2,3,31
3,20260608,2,test,stratified_random,class_prior,3,1,11
3,20260608,2,test,stratified_random,class_prior,3,2,28
3,20260608,2,test,stratified_random,class_prior,3,3,13
3,20260608,2,val,multinomial_logistic,age_sex,1,1,22
3,20260608,2,val,multinomial_logistic,age_sex,1,2,10
3,20260608,2,val,multinomial_logistic,age_sex,1,3,2
3,20260608,2,val,multinomial_logistic,age_sex,2,1,31
3,20260608,2,val,multinomial_logistic,age_sex,2,2,68
3,20260608,2,val,multinomial_logistic,age_sex,2,3,13
3,20260608,2,val,multinomial_logistic,age_sex,3,1,14
3,20260608,2,val,multinomial_logistic,age_sex,3,2,19
3,20260608,2,val,multinomial_logistic,age_sex,3,3,18
3,20260608,2,test,multinomial_logistic,age_sex,1,1,31
3,20260608,2,test,multinomial_logistic,age_sex,1,2,3
3,20260608,2,test,multinomial_logistic,age_sex,1,3,0
3,20260608,2,test,multinomial_logistic,age_sex,2,1,25
3,20260608,2,test,multinomial_logistic,age_sex,2,2,68
3,20260608,2,test,multinomial_logistic,age_sex,2,3,19
3,20260608,2,test,multinomial_logistic,age_sex,3,1,17
3,20260608,2,test,multinomial_logistic,age_sex,3,2,25
3,20260608,2,test,multinomial_logistic,age_sex,3,3,10
3,20260608,2,val,multinomial_logistic,image_geometry_file,1,1,16
3,20260608,2,val,multinomial_logistic,image_geometry_file,1,2,15
3,20260608,2,val,multinomial_logistic,image_geometry_file,1,3,3
3,20260608,2,val,multinomial_logistic,image_geometry_file,2,1,61
3,20260608,2,val,multinomial_logistic,image_geometry_file,2,2,48
3,20260608,2,val,multinomial_logistic,image_geometry_file,2,3,3
3,20260608,2,val,multinomial_logistic,image_geometry_file,3,1,35
3,20260608,2,val,multinomial_logistic,image_geometry_file,3,2,11
3,20260608,2,val,multinomial_logistic,image_geometry_file,3,3,5
3,20260608,2,test,multinomial_logistic,image_geometry_file,1,1,24
3,20260608,2,test,multinomial_logistic,image_geometry_file,1,2,9
3,20260608,2,test,multinomial_logistic,image_geometry_file,1,3,1
3,20260608,2,test,multinomial_logistic,image_geometry_file,2,1,63
3,20260608,2,test,multinomial_logistic,image_geometry_file,2,2,41
3,20260608,2,test,multinomial_logistic,image_geometry_file,2,3,8
3,20260608,2,test,multinomial_logistic,image_geometry_file,3,1,30
3,20260608,2,test,multinomial_logistic,image_geometry_file,3,2,18
3,20260608,2,test,multinomial_logistic,image_geometry_file,3,3,4
