repeat,seed,fold,eval_split,model,encoder,probability_mode,bin,n,confidence_mean,accuracy
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.8-0.9,34,0.85671841,0.55882353
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,raw,0.9-1.0,43,0.94666629,0.72093023
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.3-0.4,5,0.38214661,1.00000000
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.4-0.5,53,0.45497676,0.52830189
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.5-0.6,47,0.54815613,0.57446809
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.6-0.7,40,0.64833263,0.60000000
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.7-0.8,33,0.74173252,0.75757576
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.8-0.9,14,0.83866857,0.78571429
3,20260608,4,val,tile_frozen_encoder_logistic,efficientnet_b0_tiles_meanmax,temperature_scaled,0.9-1.0,6,0.93119337,0.66666667
