repeat,seed,fold,eval_split,model,encoder,probability_mode,bin,n,confidence_mean,accuracy
2,20260607,1,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
2,20260607,1,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.3-0.4,8,0.37644135,0.62500000
2,20260607,1,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.4-0.5,55,0.45481126,0.47272727
2,20260607,1,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.5-0.6,51,0.54477016,0.41176471
2,20260607,1,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.6-0.7,34,0.64248441,0.64705882
2,20260607,1,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.7-0.8,28,0.75110056,0.60714286
2,20260607,1,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.8-0.9,16,0.84413196,0.87500000
2,20260607,1,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.9-1.0,6,0.92227388,0.66666667
2,20260607,1,val,frozen_encoder_logistic,resnet50,raw,0.0-0.1,0,0.00000000,0.00000000
2,20260607,1,val,frozen_encoder_logistic,resnet50,raw,0.1-0.2,0,0.00000000,0.00000000
2,20260607,1,val,frozen_encoder_logistic,resnet50,raw,0.2-0.3,0,0.00000000,0.00000000
2,20260607,1,val,frozen_encoder_logistic,resnet50,raw,0.3-0.4,0,0.00000000,0.00000000
2,20260607,1,val,frozen_encoder_logistic,resnet50,raw,0.4-0.5,2,0.48917228,0.50000000
2,20260607,1,val,frozen_encoder_logistic,resnet50,raw,0.5-0.6,9,0.55725736,0.22222222
2,20260607,1,val,frozen_encoder_logistic,resnet50,raw,0.6-0.7,11,0.64156722,0.54545455
2,20260607,1,val,frozen_encoder_logistic,resnet50,raw,0.7-0.8,28,0.76085495,0.42857143
2,20260607,1,val,frozen_encoder_logistic,resnet50,raw,0.8-0.9,21,0.84537946,0.42857143
2,20260607,1,val,frozen_encoder_logistic,resnet50,raw,0.9-1.0,127,0.98390932,0.55118110
2,20260607,1,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
2,20260607,1,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
2,20260607,1,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
2,20260607,1,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.3-0.4,7,0.38996490,0.28571429
2,20260607,1,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.4-0.5,53,0.46342191,0.47169811
2,20260607,1,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.5-0.6,50,0.54960357,0.46000000
2,20260607,1,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.6-0.7,32,0.64980363,0.56250000
2,20260607,1,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.7-0.8,30,0.74783861,0.60000000
2,20260607,1,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.8-0.9,18,0.84445642,0.61111111
2,20260607,1,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.9-1.0,8,0.93578728,0.37500000
2,20260607,2,test,frozen_encoder_logistic,resnet50,raw,0.0-0.1,0,0.00000000,0.00000000
2,20260607,2,test,frozen_encoder_logistic,resnet50,raw,0.1-0.2,0,0.00000000,0.00000000
2,20260607,2,test,frozen_encoder_logistic,resnet50,raw,0.2-0.3,0,0.00000000,0.00000000
2,20260607,2,test,frozen_encoder_logistic,resnet50,raw,0.3-0.4,0,0.00000000,0.00000000
2,20260607,2,test,frozen_encoder_logistic,resnet50,raw,0.4-0.5,5,0.47845162,0.20000000
2,20260607,2,test,frozen_encoder_logistic,resnet50,raw,0.5-0.6,16,0.55085624,0.62500000
2,20260607,2,test,frozen_encoder_logistic,resnet50,raw,0.6-0.7,16,0.64436252,0.62500000
2,20260607,2,test,frozen_encoder_logistic,resnet50,raw,0.7-0.8,17,0.74568879,0.41176471
2,20260607,2,test,frozen_encoder_logistic,resnet50,raw,0.8-0.9,23,0.85859387,0.34782609
2,20260607,2,test,frozen_encoder_logistic,resnet50,raw,0.9-1.0,121,0.98339166,0.61157025
2,20260607,2,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
2,20260607,2,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
2,20260607,2,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
2,20260607,2,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.3-0.4,12,0.37996844,0.41666667
2,20260607,2,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.4-0.5,53,0.44404283,0.52830189
2,20260607,2,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.5-0.6,48,0.54659497,0.41666667
2,20260607,2,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.6-0.7,43,0.64283137,0.62790698
2,20260607,2,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.7-0.8,22,0.74951417,0.63636364
2,20260607,2,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.8-0.9,14,0.85330785,0.85714286
2,20260607,2,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.9-1.0,6,0.94925273,0.66666667
2,20260607,2,val,frozen_encoder_logistic,resnet50,raw,0.0-0.1,0,0.00000000,0.00000000
2,20260607,2,val,frozen_encoder_logistic,resnet50,raw,0.1-0.2,0,0.00000000,0.00000000
2,20260607,2,val,frozen_encoder_logistic,resnet50,raw,0.2-0.3,0,0.00000000,0.00000000
2,20260607,2,val,frozen_encoder_logistic,resnet50,raw,0.3-0.4,1,0.38805781,0.00000000
2,20260607,2,val,frozen_encoder_logistic,resnet50,raw,0.4-0.5,4,0.44484068,0.50000000
2,20260607,2,val,frozen_encoder_logistic,resnet50,raw,0.5-0.6,13,0.53556646,0.23076923
2,20260607,2,val,frozen_encoder_logistic,resnet50,raw,0.6-0.7,22,0.64025210,0.54545455
2,20260607,2,val,frozen_encoder_logistic,resnet50,raw,0.7-0.8,20,0.74735819,0.70000000
2,20260607,2,val,frozen_encoder_logistic,resnet50,raw,0.8-0.9,18,0.85520205,0.44444444
2,20260607,2,val,frozen_encoder_logistic,resnet50,raw,0.9-1.0,119,0.98203258,0.58823529
2,20260607,2,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
2,20260607,2,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
2,20260607,2,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
2,20260607,2,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.3-0.4,16,0.37663171,0.43750000
2,20260607,2,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.4-0.5,50,0.45011733,0.52000000
2,20260607,2,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.5-0.6,53,0.54872924,0.49056604
2,20260607,2,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.6-0.7,38,0.64404386,0.55263158
2,20260607,2,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.7-0.8,21,0.74545591,0.61904762
2,20260607,2,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.8-0.9,15,0.84449775,0.86666667
2,20260607,2,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.9-1.0,4,0.94151962,0.75000000
2,20260607,3,test,frozen_encoder_logistic,resnet50,raw,0.0-0.1,0,0.00000000,0.00000000
2,20260607,3,test,frozen_encoder_logistic,resnet50,raw,0.1-0.2,0,0.00000000,0.00000000
2,20260607,3,test,frozen_encoder_logistic,resnet50,raw,0.2-0.3,0,0.00000000,0.00000000
2,20260607,3,test,frozen_encoder_logistic,resnet50,raw,0.3-0.4,4,0.39339599,0.75000000
2,20260607,3,test,frozen_encoder_logistic,resnet50,raw,0.4-0.5,35,0.46199442,0.57142857
2,20260607,3,test,frozen_encoder_logistic,resnet50,raw,0.5-0.6,38,0.54915646,0.50000000
2,20260607,3,test,frozen_encoder_logistic,resnet50,raw,0.6-0.7,35,0.64369206,0.57142857
2,20260607,3,test,frozen_encoder_logistic,resnet50,raw,0.7-0.8,36,0.74999468,0.52777778
2,20260607,3,test,frozen_encoder_logistic,resnet50,raw,0.8-0.9,30,0.84530232,0.60000000
2,20260607,3,test,frozen_encoder_logistic,resnet50,raw,0.9-1.0,19,0.94784010,0.78947368
2,20260607,3,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
2,20260607,3,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
2,20260607,3,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
2,20260607,3,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.3-0.4,18,0.37883226,0.61111111
2,20260607,3,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.4-0.5,73,0.45086988,0.53424658
2,20260607,3,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.5-0.6,53,0.54334443,0.54716981
2,20260607,3,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.6-0.7,34,0.64146116,0.61764706
2,20260607,3,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.7-0.8,13,0.73402001,0.84615385
2,20260607,3,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.8-0.9,3,0.83535479,1.00000000
2,20260607,3,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.9-1.0,3,0.94529824,0.00000000
2,20260607,3,val,frozen_encoder_logistic,resnet50,raw,0.0-0.1,0,0.00000000,0.00000000
2,20260607,3,val,frozen_encoder_logistic,resnet50,raw,0.1-0.2,0,0.00000000,0.00000000
2,20260607,3,val,frozen_encoder_logistic,resnet50,raw,0.2-0.3,0,0.00000000,0.00000000
2,20260607,3,val,frozen_encoder_logistic,resnet50,raw,0.3-0.4,5,0.38167619,0.40000000
2,20260607,3,val,frozen_encoder_logistic,resnet50,raw,0.4-0.5,30,0.46631655,0.53333333
2,20260607,3,val,frozen_encoder_logistic,resnet50,raw,0.5-0.6,44,0.54985205,0.54545455
2,20260607,3,val,frozen_encoder_logistic,resnet50,raw,0.6-0.7,38,0.65691553,0.57894737
2,20260607,3,val,frozen_encoder_logistic,resnet50,raw,0.7-0.8,33,0.76132146,0.48484848
2,20260607,3,val,frozen_encoder_logistic,resnet50,raw,0.8-0.9,26,0.84601440,0.61538462
2,20260607,3,val,frozen_encoder_logistic,resnet50,raw,0.9-1.0,21,0.95069572,0.61904762
2,20260607,3,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
2,20260607,3,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
2,20260607,3,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
2,20260607,3,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.3-0.4,16,0.37982050,0.37500000
2,20260607,3,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.4-0.5,73,0.44399005,0.56164384
2,20260607,3,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.5-0.6,61,0.55044619,0.55737705
2,20260607,3,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.6-0.7,28,0.64235785,0.57142857
2,20260607,3,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.7-0.8,10,0.74915882,0.50000000
2,20260607,3,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.8-0.9,8,0.85238530,0.75000000
2,20260607,3,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.9-1.0,1,0.90923757,1.00000000
2,20260607,4,test,frozen_encoder_logistic,resnet50,raw,0.0-0.1,0,0.00000000,0.00000000
2,20260607,4,test,frozen_encoder_logistic,resnet50,raw,0.1-0.2,0,0.00000000,0.00000000
2,20260607,4,test,frozen_encoder_logistic,resnet50,raw,0.2-0.3,0,0.00000000,0.00000000
2,20260607,4,test,frozen_encoder_logistic,resnet50,raw,0.3-0.4,1,0.37475103,0.00000000
2,20260607,4,test,frozen_encoder_logistic,resnet50,raw,0.4-0.5,7,0.45855000,0.42857143
2,20260607,4,test,frozen_encoder_logistic,resnet50,raw,0.5-0.6,22,0.55329953,0.50000000
2,20260607,4,test,frozen_encoder_logistic,resnet50,raw,0.6-0.7,25,0.63992764,0.40000000
2,20260607,4,test,frozen_encoder_logistic,resnet50,raw,0.7-0.8,35,0.75939315,0.60000000
2,20260607,4,test,frozen_encoder_logistic,resnet50,raw,0.8-0.9,21,0.84591908,0.61904762
2,20260607,4,test,frozen_encoder_logistic,resnet50,raw,0.9-1.0,86,0.96473863,0.58139535
2,20260607,4,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
2,20260607,4,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
2,20260607,4,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
2,20260607,4,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.3-0.4,17,0.37797975,0.41176471
2,20260607,4,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.4-0.5,74,0.45486363,0.48648649
2,20260607,4,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.5-0.6,53,0.54909344,0.69811321
2,20260607,4,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.6-0.7,33,0.63787541,0.51515152
2,20260607,4,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.7-0.8,12,0.72236926,0.50000000
2,20260607,4,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.8-0.9,7,0.82182031,0.71428571
2,20260607,4,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.9-1.0,1,0.91863100,0.00000000
2,20260607,4,val,frozen_encoder_logistic,resnet50,raw,0.0-0.1,0,0.00000000,0.00000000
2,20260607,4,val,frozen_encoder_logistic,resnet50,raw,0.1-0.2,0,0.00000000,0.00000000
2,20260607,4,val,frozen_encoder_logistic,resnet50,raw,0.2-0.3,0,0.00000000,0.00000000
2,20260607,4,val,frozen_encoder_logistic,resnet50,raw,0.3-0.4,0,0.00000000,0.00000000
2,20260607,4,val,frozen_encoder_logistic,resnet50,raw,0.4-0.5,11,0.46117533,0.63636364
2,20260607,4,val,frozen_encoder_logistic,resnet50,raw,0.5-0.6,28,0.54893808,0.60714286
2,20260607,4,val,frozen_encoder_logistic,resnet50,raw,0.6-0.7,17,0.66683719,0.58823529
2,20260607,4,val,frozen_encoder_logistic,resnet50,raw,0.7-0.8,30,0.74839069,0.40000000
2,20260607,4,val,frozen_encoder_logistic,resnet50,raw,0.8-0.9,33,0.84561389,0.57575758
2,20260607,4,val,frozen_encoder_logistic,resnet50,raw,0.9-1.0,79,0.96377580,0.63291139
2,20260607,4,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
2,20260607,4,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
2,20260607,4,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
2,20260607,4,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.3-0.4,21,0.37896720,0.57142857
2,20260607,4,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.4-0.5,70,0.45532012,0.57142857
2,20260607,4,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.5-0.6,59,0.54582812,0.52542373
2,20260607,4,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.6-0.7,28,0.63223234,0.67857143
2,20260607,4,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.7-0.8,15,0.74313245,0.66666667
2,20260607,4,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.8-0.9,5,0.83956481,0.60000000
2,20260607,4,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.9-1.0,0,0.00000000,0.00000000
3,20260608,0,test,frozen_encoder_logistic,resnet50,raw,0.0-0.1,0,0.00000000,0.00000000
3,20260608,0,test,frozen_encoder_logistic,resnet50,raw,0.1-0.2,0,0.00000000,0.00000000
3,20260608,0,test,frozen_encoder_logistic,resnet50,raw,0.2-0.3,0,0.00000000,0.00000000
3,20260608,0,test,frozen_encoder_logistic,resnet50,raw,0.3-0.4,3,0.38909824,0.00000000
3,20260608,0,test,frozen_encoder_logistic,resnet50,raw,0.4-0.5,28,0.46075473,0.39285714
3,20260608,0,test,frozen_encoder_logistic,resnet50,raw,0.5-0.6,34,0.55246425,0.52941176
3,20260608,0,test,frozen_encoder_logistic,resnet50,raw,0.6-0.7,41,0.64880728,0.60975610
3,20260608,0,test,frozen_encoder_logistic,resnet50,raw,0.7-0.8,34,0.74461672,0.61764706
3,20260608,0,test,frozen_encoder_logistic,resnet50,raw,0.8-0.9,34,0.84551598,0.58823529
3,20260608,0,test,frozen_encoder_logistic,resnet50,raw,0.9-1.0,24,0.93960773,0.58333333
3,20260608,0,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
3,20260608,0,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
3,20260608,0,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
3,20260608,0,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.3-0.4,15,0.38347879,0.20000000
3,20260608,0,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.4-0.5,52,0.45055706,0.51923077
3,20260608,0,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.5-0.6,67,0.54841086,0.59701493
3,20260608,0,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.6-0.7,37,0.64567396,0.59459459
3,20260608,0,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.7-0.8,21,0.74309861,0.57142857
3,20260608,0,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.8-0.9,3,0.81206121,0.66666667
3,20260608,0,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.9-1.0,3,0.91900683,1.00000000
3,20260608,0,val,frozen_encoder_logistic,resnet50,raw,0.0-0.1,0,0.00000000,0.00000000
3,20260608,0,val,frozen_encoder_logistic,resnet50,raw,0.1-0.2,0,0.00000000,0.00000000
3,20260608,0,val,frozen_encoder_logistic,resnet50,raw,0.2-0.3,0,0.00000000,0.00000000
3,20260608,0,val,frozen_encoder_logistic,resnet50,raw,0.3-0.4,6,0.36607756,0.33333333
3,20260608,0,val,frozen_encoder_logistic,resnet50,raw,0.4-0.5,22,0.46019567,0.36363636
3,20260608,0,val,frozen_encoder_logistic,resnet50,raw,0.5-0.6,47,0.55160587,0.51063830
3,20260608,0,val,frozen_encoder_logistic,resnet50,raw,0.6-0.7,41,0.64781940,0.43902439
3,20260608,0,val,frozen_encoder_logistic,resnet50,raw,0.7-0.8,33,0.75570022,0.51515152
3,20260608,0,val,frozen_encoder_logistic,resnet50,raw,0.8-0.9,30,0.85210912,0.66666667
3,20260608,0,val,frozen_encoder_logistic,resnet50,raw,0.9-1.0,19,0.94470657,0.84210526
3,20260608,0,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
3,20260608,0,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
3,20260608,0,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
3,20260608,0,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.3-0.4,16,0.37537525,0.43750000
3,20260608,0,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.4-0.5,65,0.45610262,0.44615385
3,20260608,0,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.5-0.6,58,0.54259471,0.46551724
3,20260608,0,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.6-0.7,33,0.64353085,0.66666667
3,20260608,0,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.7-0.8,18,0.73523615,0.66666667
3,20260608,0,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.8-0.9,8,0.83446153,1.00000000
3,20260608,0,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.9-1.0,0,0.00000000,0.00000000
3,20260608,1,test,frozen_encoder_logistic,resnet50,raw,0.0-0.1,0,0.00000000,0.00000000
3,20260608,1,test,frozen_encoder_logistic,resnet50,raw,0.1-0.2,0,0.00000000,0.00000000
3,20260608,1,test,frozen_encoder_logistic,resnet50,raw,0.2-0.3,0,0.00000000,0.00000000
3,20260608,1,test,frozen_encoder_logistic,resnet50,raw,0.3-0.4,7,0.39204245,0.14285714
3,20260608,1,test,frozen_encoder_logistic,resnet50,raw,0.4-0.5,19,0.46094309,0.31578947
3,20260608,1,test,frozen_encoder_logistic,resnet50,raw,0.5-0.6,45,0.54986875,0.57777778
3,20260608,1,test,frozen_encoder_logistic,resnet50,raw,0.6-0.7,45,0.64616241,0.66666667
3,20260608,1,test,frozen_encoder_logistic,resnet50,raw,0.7-0.8,30,0.74718570,0.46666667
3,20260608,1,test,frozen_encoder_logistic,resnet50,raw,0.8-0.9,31,0.83969275,0.74193548
3,20260608,1,test,frozen_encoder_logistic,resnet50,raw,0.9-1.0,21,0.94486920,0.76190476
3,20260608,1,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
3,20260608,1,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
3,20260608,1,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
3,20260608,1,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.3-0.4,17,0.37875579,0.23529412
3,20260608,1,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.4-0.5,73,0.45587345,0.57534247
3,20260608,1,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.5-0.6,59,0.54141162,0.59322034
3,20260608,1,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.6-0.7,31,0.63960971,0.67741935
3,20260608,1,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.7-0.8,13,0.74389898,0.69230769
3,20260608,1,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.8-0.9,4,0.83262071,1.00000000
3,20260608,1,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.9-1.0,1,0.90712565,1.00000000
3,20260608,1,val,frozen_encoder_logistic,resnet50,raw,0.0-0.1,0,0.00000000,0.00000000
3,20260608,1,val,frozen_encoder_logistic,resnet50,raw,0.1-0.2,0,0.00000000,0.00000000
3,20260608,1,val,frozen_encoder_logistic,resnet50,raw,0.2-0.3,0,0.00000000,0.00000000
3,20260608,1,val,frozen_encoder_logistic,resnet50,raw,0.3-0.4,4,0.36538980,0.50000000
3,20260608,1,val,frozen_encoder_logistic,resnet50,raw,0.4-0.5,24,0.45970984,0.45833333
3,20260608,1,val,frozen_encoder_logistic,resnet50,raw,0.5-0.6,35,0.54849963,0.45714286
3,20260608,1,val,frozen_encoder_logistic,resnet50,raw,0.6-0.7,38,0.64763122,0.57894737
3,20260608,1,val,frozen_encoder_logistic,resnet50,raw,0.7-0.8,44,0.75252797,0.54545455
3,20260608,1,val,frozen_encoder_logistic,resnet50,raw,0.8-0.9,31,0.84251851,0.58064516
3,20260608,1,val,frozen_encoder_logistic,resnet50,raw,0.9-1.0,22,0.93370604,0.63636364
3,20260608,1,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
3,20260608,1,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
3,20260608,1,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
3,20260608,1,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.3-0.4,18,0.37887335,0.50000000
3,20260608,1,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.4-0.5,62,0.45505104,0.50000000
3,20260608,1,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.5-0.6,66,0.54905289,0.54545455
3,20260608,1,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.6-0.7,34,0.63638756,0.58823529
3,20260608,1,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.7-0.8,15,0.73356097,0.53333333
3,20260608,1,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.8-0.9,3,0.84266396,1.00000000
3,20260608,1,val,frozen_encoder_logistic,resnet50,temperature_scaled,0.9-1.0,0,0.00000000,0.00000000
3,20260608,2,test,frozen_encoder_logistic,resnet50,raw,0.0-0.1,0,0.00000000,0.00000000
3,20260608,2,test,frozen_encoder_logistic,resnet50,raw,0.1-0.2,0,0.00000000,0.00000000
3,20260608,2,test,frozen_encoder_logistic,resnet50,raw,0.2-0.3,0,0.00000000,0.00000000
3,20260608,2,test,frozen_encoder_logistic,resnet50,raw,0.3-0.4,0,0.00000000,0.00000000
3,20260608,2,test,frozen_encoder_logistic,resnet50,raw,0.4-0.5,6,0.48354716,0.66666667
3,20260608,2,test,frozen_encoder_logistic,resnet50,raw,0.5-0.6,11,0.54960976,0.36363636
3,20260608,2,test,frozen_encoder_logistic,resnet50,raw,0.6-0.7,17,0.64940318,0.29411765
3,20260608,2,test,frozen_encoder_logistic,resnet50,raw,0.7-0.8,21,0.75395594,0.42857143
3,20260608,2,test,frozen_encoder_logistic,resnet50,raw,0.8-0.9,24,0.84488216,0.50000000
3,20260608,2,test,frozen_encoder_logistic,resnet50,raw,0.9-1.0,119,0.98279499,0.58823529
3,20260608,2,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.0-0.1,0,0.00000000,0.00000000
3,20260608,2,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.1-0.2,0,0.00000000,0.00000000
3,20260608,2,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.2-0.3,0,0.00000000,0.00000000
3,20260608,2,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.3-0.4,15,0.38240672,0.40000000
3,20260608,2,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.4-0.5,53,0.45464587,0.37735849
3,20260608,2,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.5-0.6,48,0.54434470,0.54166667
3,20260608,2,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.6-0.7,44,0.64960259,0.54545455
3,20260608,2,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.7-0.8,20,0.74984505,0.75000000
3,20260608,2,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.8-0.9,13,0.84079070,0.69230769
3,20260608,2,test,frozen_encoder_logistic,resnet50,temperature_scaled,0.9-1.0,5,0.93360059,0.80000000
3,20260608,2,val,frozen_encoder_logistic,resnet50,raw,0.0-0.1,0,0.00000000,0.00000000
3,20260608,2,val,frozen_encoder_logistic,resnet50,raw,0.1-0.2,0,0.00000000,0.00000000
3,20260608,2,val,frozen_encoder_logistic,resnet50,raw,0.2-0.3,0,0.00000000,0.00000000
3,20260608,2,val,frozen_encoder_logistic,resnet50,raw,0.3-0.4,1,0.36347883,1.00000000
3,20260608,2,val,frozen_encoder_logistic,resnet50,raw,0.4-0.5,5,0.46918886,0.40000000
3,20260608,2,val,frozen_encoder_logistic,resnet50,raw,0.5-0.6,15,0.55552319,0.46666667
3,20260608,2,val,frozen_encoder_logistic,resnet50,raw,0.6-0.7,23,0.63829474,0.39130435
3,20260608,2,val,frozen_encoder_logistic,resnet50,raw,0.7-0.8,17,0.74732008,0.47058824
